find a nearby parking spot, 124, char, 1
232072.870625125, 232073.28726125, 4.23999977111816, 4.0, i can still feel your pretend
232073.570669792, 232073.787305042, 3.08500003814697, 4.0, i can still feel your presence
do not drink too much, 44, word, 45
232076.18736825, 232076.654274875, 2.09500026702881, 4.0, a
232076.904028625, 232077.387641458, 14.1399993896484, 4.0, an
232076.904028625, 232077.387641458, 14.1399993896484, 4.0, do
232078.687702542, 232079.337597375, 13.2325000762939, 4.0, do i
232079.537393833, 232079.871174667, 13.3150005340576, 4.0, do on
232080.020803958, 232080.369839708, 17.3575000762939, 4.0, do not
232081.254625375, 232081.521366792, 3.00250053405762, 4.0, do not a
232081.754294292, 232083.071387125, 14.1399993896484, 4.0, do not an
232083.17093675, 232083.721334208, 8.11750030517578, 4.0, do not and
232083.920982, 232084.588001417, 21.4825000762939, 4.0, do not does
232084.954853292, 232085.653695208, 9.10750007629395, 4.0, do not alive
232084.954853292, 232085.653695208, 9.10750007629395, 4.0, do not drive
232086.454517792, 232086.538116417, -5.0, 4.0, do not argue
232086.62155525, 232086.704899833, -5.0, 4.0, do not elite
232086.771526, 232086.87018975, -5.0, 4.0, do not flesh
232086.938205875, 232087.038286833, -5.0, 4.0, do not fresh
232087.08843925, 232087.187101625, -5.0, 4.0, do not fifth
232087.255086458, 232087.32021725, -5.0, 4.0, do not clerk
232087.58820325, 232087.654798667, -5.0, 4.0, do not arise
232087.821554458, 232087.886995333, -5.0, 4.0, do not doesn
232088.005199458, 232088.038498333, -5.0, 4.0, do not close
232088.254910083, 232088.353608208, -5.0, 4.0, do not irish
232088.438348875, 232088.503695083, -5.0, 4.0, do not cloth
232088.671781042, 232088.737048167, -5.0, 4.0, do not british
232088.788518167, 232088.854958583, -5.0, 4.0, do not america
232089.10494425, 232089.20369525, -5.0, 4.0, do not driving
232089.705053917, 232089.888483333, 100.0, 1.0, do not
232090.371727542, 232091.088562375, 3.08500003814697, 4.0, do not a
232091.471856958, 232092.271934417, 16.5324993133545, 4.0, do not as
232092.488391833, 232092.871961542, 8.03500080108643, 4.0, do not and
232093.171653875, 232093.671999833, 12.0774993896484, 4.0, do not coin
232093.972014292, 232094.588771375, 9.02500057220459, 4.0, do not doing
232093.972014292, 232094.588771375, 9.02500057220459, 4.0, do not bring
232095.355409458, 232095.437447458, -5.0, 4.0, do not going
232095.572217667, 232095.6541155, -5.0, 4.0, do not crime
232095.738662833, 232095.837431, -5.0, 4.0, do not drink
232097.288913125, 232098.155571667, 22.6374988555908, 4.0, do not drink w
232098.388897792, 232098.805687042, 17.1100006103516, 4.0, do not drink to
232098.988733042, 232099.306842083, 11.1700000762939, 4.0, do not drink won
232098.988733042, 232099.306842083, 11.1700000762939, 4.0, do not drink too
232100.555779917, 232101.355871583, 13.1499996185303, 4.0, do not drink too i
232101.638934792, 232102.205921958, 18.3474998474121, 4.0, do not drink too or
232102.589206917, 232103.022582833, 2.17750024795532, 4.0, do not drink too lsc
232103.255729625, 232103.521390417, 7.62249946594238, 4.0, do not drink too much
traveling requires a lot of fuel, 30, word, 46
232105.806154917, 232106.789962958, 20.0799999237061, 4.0, u
232107.156282958, 232108.239682958, 16.1199989318848, 4.0, to
232108.539366875, 232108.806430833, 1.02250003814697, 4.0, rna
232109.106199417, 232110.37312325, 20.0799999237061, 4.0, usat
232110.689830167, 232110.956519583, 4.40499973297119, 4.0, state
232111.223125708, 232112.523284958, 11.0874996185303, 4.0, travel
232112.789534875, 232113.139921292, 7.04500007629395, 4.0, stating
232113.373236792, 232113.923363625, 12.2424983978271, 4.0, traveler
232114.089802, 232114.356756917, 5.3125, 4.0, traveling
232115.656747875, 232116.706858208, 16.0375003814697, 4.0, traveling p
232116.906525458, 232117.306916583, 6.05500030517578, 4.0, traveling of
232117.656556292, 232118.773540708, 16.3674983978271, 4.0, traveling per
232119.056646667, 232119.65686525, 18.1000003814697, 4.0, traveling part
232119.856686125, 232121.140628875, 10.1800003051758, 4.0, traveling those
232121.440450458, 232122.07394125, 19.0075016021729, 4.0, traveling result
232122.373968375, 232122.67392825, 5.06500053405762, 4.0, traveling require
232122.957047875, 232124.040701958, 16.1199989318848, 4.0, traveling requires
232124.940734833, 232125.140875125, 0.197499752044678, 4.0, traveling requires a
232125.824093833, 232126.274156375, 12.4074993133545, 4.0, traveling requires a i
232126.490412708, 232126.873981, 13.2325000762939, 4.0, traveling requires a in
232127.524198292, 232128.87425175, 18.1000003814697, 4.0, traveling requires a not
232127.524198292, 232128.87425175, 18.1000003814697, 4.0, traveling requires a lot
232130.057720375, 232130.691204083, 16.5324993133545, 4.0, traveling requires a lot q
232130.924089042, 232131.256566542, 8.03500080108643, 4.0, traveling requires a lot of
232132.107966792, 232133.574668708, 7.04500007629395, 4.0, traveling requires a lot of i
232133.890934792, 232134.69136075, 18.1000003814697, 4.0, traveling requires a lot of is
232135.024446917, 232135.508057708, 4.15750026702881, 4.0, traveling requires a lot of etc
232135.82503, 232137.208184042, 12.0774993896484, 4.0, traveling requires a lot of even
232135.82503, 232137.208184042, 12.0774993896484, 4.0, traveling requires a lot of fuck
232137.858128958, 232137.940221458, -5.0, 4.0, traveling requires a lot of fuel
watch out for low flying objects, 63, word, 47
232140.241663958, 232141.62513975, 21.0700016021729, 4.0, v
232141.841583417, 232142.225170417, -0.792500019073486, 4.0, we
232142.45838325, 232143.275255583, 17.5225009918213, 4.0, was
232143.591907792, 232143.941949625, 3.16750049591064, 4.0, were
232144.175275958, 232144.442013375, 9.02500057220459, 4.0, watch
232145.175471333, 232145.808969875, 13.1499996185303, 4.0, watch i
232146.058538333, 232146.592277583, 20.0799999237061, 4.0, watch it
232146.791863083, 232147.340980625, 17.0275001525879, 4.0, watch our
232146.791863083, 232147.340980625, 17.0275001525879, 4.0, watch out
232148.542260042, 232148.958931458, 3.00250053405762, 4.0, watch out a
232149.19197925, 232149.842364083, 14.0574989318848, 4.0, watch out an
232150.075460083, 232150.42572875, 22.8850002288818, 4.0, watch out any
232150.075460083, 232150.42572875, 22.8850002288818, 4.0, watch out box
232151.109201583, 232151.19111125, -5.0, 4.0, watch out cox
232151.259375625, 232151.357903625, -5.0, 4.0, watch out boy
232151.40933925, 232151.541245083, -5.0, 4.0, watch out how
232151.642472375, 232151.69240575, -5.0, 4.0, watch out for
232152.609357375, 232153.275786125, 9.10750007629395, 4.0, watch out for i
232153.4422405, 232153.876049208, 10.0150003433228, 4.0, watch out for in
232154.359456542, 232155.709481333, 21.2350006103516, 4.0, watch out for his
232154.359456542, 232155.709481333, 21.2350006103516, 4.0, watch out for hit
232156.325958458, 232156.42479375, -5.0, 4.0, watch out for hiv
232156.4927885, 232156.55944, -5.0, 4.0, watch out for get
232156.775953667, 232156.876017167, -5.0, 4.0, watch out for how
232156.976031083, 232157.076036708, -5.0, 4.0, watch out for fit
232157.442848083, 232157.541626083, -5.0, 4.0, watch out for her
232157.759546625, 232157.858232125, -5.0, 4.0, watch out for for
232158.026113375, 232158.109687417, -5.0, 4.0, watch out for few
232158.276523083, 232158.374901167, -5.0, 4.0, watch out for kit
232158.50988475, 232158.592882375, -5.0, 4.0, watch out for got
232158.876292417, 232158.974944, -5.0, 4.0, watch out for fix
232159.059619583, 232159.126447667, -5.0, 4.0, watch out for ijs
232159.31000925, 232159.408310542, -5.0, 4.0, watch out for let
232159.492924167, 232159.591734, -5.0, 4.0, watch out for lot
232160.226442958, 232160.426306917, 100.0, 1.0, watch out for
232160.909723333, 232161.95993675, 10.0150003433228, 4.0, watch out for i
232162.159465708, 232162.643107667, 14.3874988555908, 4.0, watch out for in
232163.043025167, 232164.460152792, 21.0700016021729, 4.0, watch out for how
232163.043025167, 232164.460152792, 21.0700016021729, 4.0, watch out for for
232165.044214875, 232165.141969042, -5.0, 4.0, watch out for not
232165.226780875, 232165.308711125, -5.0, 4.0, watch out for lot
232165.36023675, 232165.443312917, -5.0, 4.0, watch out for got
232165.526678583, 232165.576736375, -5.0, 4.0, watch out for now
232165.77686475, 232165.858818292, -5.0, 4.0, watch out for low
232166.893460333, 232167.460190333, 4.07499980926514, 4.0, watch out for low a
232167.726591083, 232168.143577208, 10.0975008010864, 4.0, watch out for low be
232168.54335425, 232169.260383458, 21.0700016021729, 4.0, watch out for low bit
232169.50999, 232170.093666958, 7.12750053405762, 4.0, watch out for low give
232170.427067917, 232172.010599208, 14.1399993896484, 4.0, watch out for low given
232172.3272375, 232172.543805125, 6.30249977111816, 4.0, watch out for low giving
232172.3272375, 232172.543805125, 6.30249977111816, 4.0, watch out for low citing
232173.160413375, 232173.22597, -5.0, 4.0, watch out for low diving
232173.310700917, 232173.409101958, -5.0, 4.0, watch out for low divine
232173.493909792, 232173.559232667, -5.0, 4.0, watch out for low fixing
232173.727138292, 232173.825986917, -5.0, 4.0, watch out for low circle
232173.911024, 232173.992694833, -5.0, 4.0, watch out for low flying
232175.094113875, 232175.944161792, 14.2224998474121, 4.0, watch out for low flying i
232176.243932083, 232176.694146458, 3.00250053405762, 4.0, watch out for low flying of
232177.027162792, 232177.494253833, 7.29250049591064, 4.0, watch out for low flying off
232177.743892125, 232178.027504083, 5.14750003814697, 4.0, watch out for low flying made
232178.310643708, 232178.510878375, 2.34249973297119, 4.0, watch out for low flying qaeda
232178.810881042, 232179.67765, 19.0075016021729, 4.0, watch out for low flying object
232179.910974292, 232180.294415292, 15.4600009918213, 4.0, watch out for low flying objects
space is a high priority, 24, word, 48
232183.327797292, 232184.177876708, 19.2550010681152, 4.0, t
232184.611266417, 232185.277853083, 17.3575000762939, 4.0, to
232185.577667583, 232185.894732958, -0.957499980926514, 4.0, usa
232186.094588792, 232186.261379833, 2.09500026702881, 4.0, road
232186.528054625, 232186.694844625, 5.14750003814697, 4.0, space
232187.428131708, 232188.161525583, 7.21000003814697, 4.0, space i
232188.477850708, 232189.89501025, 16.6149997711182, 4.0, space in
232188.477850708, 232189.89501025, 16.6149997711182, 4.0, space is
232190.828348833, 232190.89367075, -5.0, 4.0, space in
232191.211879958, 232191.510519333, -5.0, 4.0, space is
232193.711912542, 232193.912047375, 0.115000247955322, 4.0, space is a
232194.69543175, 232195.128636917, 5.3125, 4.0, space is a a
232195.395046292, 232195.711983167, 10.0150003433228, 4.0, space is a in
232196.11180925, 232197.461982292, 8.28250026702881, 4.0, space is a did
232197.628385625, 232197.862079667, 4.48750019073486, 4.0, space is a died
232197.628385625, 232197.862079667, 4.48750019073486, 4.0, space is a high
232199.162323417, 232200.262363375, 17.3575000762939, 4.0, space is a high r
232200.762367833, 232201.779115667, 16.2849998474121, 4.0, space is a high to
232202.128791292, 232202.879229833, 9.02500057220459, 4.0, space is a high use
232203.162141917, 232203.579043, 18.2649993896484, 4.0, space is a high trip
232203.895777375, 232204.99582375, 15.2124996185303, 4.0, space is a high prior
232205.262499833, 232205.562662792, 5.06500053405762, 4.0, space is a high triple
232205.879500583, 232206.546028292, 15.0475006103516, 4.0, space is a high written
232206.812976, 232207.311623958, 25.1950016021729, 4.0, space is a high priority
well connected with people, 27, word, 49
232209.51262875, 232210.579569083, 26.0200004577637, 4.0, z
232211.046093958, 232211.463007083, 3.25, 4.0, we
232211.696453125, 232212.196547333, 11.4174995422363, 4.0, who
232212.396408125, 232212.629789958, 9.10750007629395, 4.0, well
232213.5965675, 232214.0299615, 3.00250053405762, 4.0, well a
232214.246249958, 232214.629984708, 12.7375011444092, 4.0, well an
232214.82960025, 232215.129749042, 14.3874988555908, 4.0, well all
232215.412957208, 232215.71318025, 11.6649990081787, 4.0, well book
232215.9797045, 232216.179971875, 2.34249973297119, 4.0, well blood
232216.396480708, 232216.630104208, 6.22000026702881, 4.0, well choice
232216.97999675, 232218.030284208, 17.0275001525879, 4.0, well choices
232218.41345425, 232218.61345175, 2.01250028610229, 4.0, well climbing
232218.796647417, 232218.9802065, 4.15750026702881, 4.0, well collected
232218.796647417, 232218.9802065, 4.15750026702881, 4.0, well connected
232221.396988375, 232222.780445792, 22.3899993896484, 4.0, well connected w
232223.197114917, 232223.713830583, 9.10750007629395, 4.0, well connected uh
232224.047143917, 232224.997307, 18.1824989318848, 4.0, well connected who
232225.21392225, 232225.530644875, 4.48750019073486, 4.0, well connected with
232226.213994333, 232227.280844667, 14.3049983978271, 4.0, well connected with i
232227.680684333, 232227.897562292, 5.47749996185303, 4.0, well connected with of
232228.1470495, 232228.530746375, 17.0275001525879, 4.0, well connected with per
232228.797058042, 232229.0808755, 10.0975008010864, 4.0, well connected with park
232229.714169542, 232230.164202875, 13.6450004577637, 4.0, well connected with often
232230.48088825, 232230.680944667, 6.05500030517578, 4.0, well connected with period
232230.48088825, 232230.680944667, 6.05500030517578, 4.0, well connected with method
232231.647711083, 232231.713108625, -5.0, 4.0, well connected with marine
232231.797766417, 232231.864530125, -5.0, 4.0, well connected with people
just what the doctor ordered, 28, word, 50
232233.89836625, 232234.431256167, 9.27250003814697, 4.0, i
232234.831243708, 232236.297921917, 17.2749996185303, 4.0, is
232236.581016958, 232238.164851958, 16.0375003814697, 4.0, for
232238.314442875, 232238.679995875, 23.2150001525879, 4.0, know
232238.314442875, 232238.679995875, 23.2150001525879, 4.0, grow
232239.264828292, 232239.346810292, -5.0, 4.0, just
232240.114987833, 232242.015133333, 20.4924983978271, 4.0, just u
232242.231626875, 232242.498399542, 8.28250026702881, 4.0, just uh
232242.6982155, 232242.915161208, 6.46749973297119, 4.0, just the
232243.16497625, 232244.147281167, 19.1725006103516, 4.0, just this
232243.16497625, 232244.147281167, 19.1725006103516, 4.0, just that
232244.715130958, 232244.780776917, -5.0, 4.0, just what
232245.465257208, 232246.732110833, 15.0475006103516, 4.0, just what o
232247.032010042, 232247.365359167, 6.30249977111816, 4.0, just what of
232247.565018333, 232247.798513125, 6.38500022888184, 4.0, just what the
232248.5490095, 232248.982145667, 4.07499980926514, 4.0, just what the a
232249.231874333, 232249.648955625, 14.2224998474121, 4.0, just what the do
232250.048937708, 232250.398992792, 3.00250053405762, 4.0, just what the and
